grid_id,hour,bikes,center_lat,center_lon
997,4,0.0,55.97390986486482,-3.162999356889096
997,5,0.0,55.97390986486482,-3.162999356889096
997,6,0.0,55.97390986486482,-3.162999356889096
997,7,0.0,55.97390986486482,-3.162999356889096
997,8,0.0,55.97390986486482,-3.162999356889096
997,9,0.0,55.97390986486482,-3.162999356889096
997,10,0.0,55.97390986486482,-3.162999356889096
997,11,0.0,55.97390986486482,-3.162999356889096
997,12,0.0,55.97390986486482,-3.162999356889096
997,13,0.0,55.97390986486482,-3.162999356889096
997,14,0.0,55.97390986486482,-3.162999356889096
997,15,0.0,55.97390986486482,-3.162999356889096
997,16,0.0,55.97390986486482,-3.162999356889096
997,17,0.0,55.97390986486482,-3.162999356889096
997,18,0.0,55.97390986486482,-3.162999356889096
997,19,0.0,55.97390986486482,-3.162999356889096
997,20,0.0,55.97390986486482,-3.162999356889096
997,21,0.0,55.97390986486482,-3.162999356889096
997,22,0.0,55.97390986486482,-3.162999356889096
997,23,0.0,55.97390986486482,-3.162999356889096
720,0,0.0,55.942378333333295,-3.1951574159310345
720,1,0.0,55.942378333333295,-3.1951574159310345
720,2,0.0,55.942378333333295,-3.1951574159310345
720,3,0.0,55.942378333333295,-3.1951574159310345
720,4,0.0,55.942378333333295,-3.1951574159310345
720,5,0.0,55.942378333333295,-3.1951574159310345
720,6,0.0,55.942378333333295,-3.1951574159310345
720,7,0.0,55.942378333333295,-3.1951574159310345
720,8,0.0,55.942378333333295,-3.1951574159310345
720,9,0.0,55.942378333333295,-3.1951574159310345
720,10,0.0,55.942378333333295,-3.1951574159310345
720,11,0.0,55.942378333333295,-3.1951574159310345
720,12,0.0,55.942378333333295,-3.1951574159310345
720,13,0.0,55.942378333333295,-3.1951574159310345
720,14,0.0,55.942378333333295,-3.1951574159310345
720,15,0.0,55.942378333333295,-3.1951574159310345
720,16,0.0,55.942378333333295,-3.1951574159310345
720,17,0.0,55.942378333333295,-3.1951574159310345
720,18,0.0,55.942378333333295,-3.1951574159310345
720,19,0.0,55.942378333333295,-3.1951574159310345
720,20,0.0,55.942378333333295,-3.1951574159310345
720,21,0.0,55.942378333333295,-3.1951574159310345
720,22,0.0,55.942378333333295,-3.1951574159310345
720,23,0.0,55.942378333333295,-3.1951574159310345
879,0,26.0,55.96039635135131,-3.171038871649581
879,1,0.0,55.96039635135131,-3.171038871649581
879,2,0.0,55.96039635135131,-3.171038871649581
879,3,0.0,55.96039635135131,-3.171038871649581
879,4,0.0,55.96039635135131,-3.171038871649581
879,5,0.0,55.96039635135131,-3.171038871649581
879,6,0.0,55.96039635135131,-3.171038871649581
879,7,0.0,55.96039635135131,-3.171038871649581
879,8,0.0,55.96039635135131,-3.171038871649581
879,9,0.0,55.96039635135131,-3.171038871649581
879,10,0.0,55.96039635135131,-3.171038871649581
879,11,0.0,55.96039635135131,-3.171038871649581
879,12,0.0,55.96039635135131,-3.171038871649581
879,13,0.0,55.96039635135131,-3.171038871649581
879,14,0.0,55.96039635135131,-3.171038871649581
879,15,0.0,55.96039635135131,-3.171038871649581
879,16,0.0,55.96039635135131,-3.171038871649581
879,17,0.0,55.96039635135131,-3.171038871649581
879,18,0.0,55.96039635135131,-3.171038871649581
879,19,0.0,55.96039635135131,-3.171038871649581
879,20,0.0,55.96039635135131,-3.171038871649581
879,21,0.0,55.96039635135131,-3.171038871649581
879,22,0.0,55.96039635135131,-3.171038871649581
879,23,0.0,55.96039635135131,-3.171038871649581
800,0,0.0,55.9513873423423,-3.1790783864100653
800,1,0.0,55.9513873423423,-3.1790783864100653
800,2,0.0,55.9513873423423,-3.1790783864100653
800,3,0.0,55.9513873423423,-3.1790783864100653
800,4,0.0,55.9513873423423,-3.1790783864100653
800,5,0.0,55.9513873423423,-3.1790783864100653
800,6,0.0,55.9513873423423,-3.1790783864100653
800,7,0.0,55.9513873423423,-3.1790783864100653
800,8,-0.0,55.9513873423423,-3.1790783864100653
800,9,0.0,55.9513873423423,-3.1790783864100653
800,10,0.0,55.9513873423423,-3.1790783864100653
800,11,0.0,55.9513873423423,-3.1790783864100653
800,12,0.0,55.9513873423423,-3.1790783864100653
800,13,0.0,55.9513873423423,-3.1790783864100653
800,14,0.0,55.9513873423423,-3.1790783864100653
800,15,0.0,55.9513873423423,-3.1790783864100653
800,16,0.0,55.9513873423423,-3.1790783864100653
800,17,-0.0,55.9513873423423,-3.1790783864100653
800,18,0.0,55.9513873423423,-3.1790783864100653
800,19,0.0,55.9513873423423,-3.1790783864100653
800,20,0.0,55.9513873423423,-3.1790783864100653
800,21,-0.0,55.9513873423423,-3.1790783864100653
800,22,0.0,55.9513873423423,-3.1790783864100653
800,23,0.0,55.9513873423423,-3.1790783864100653
683,0,0.0,55.9378738288288,-3.1790783864100653
683,1,0.0,55.9378738288288,-3.1790783864100653
683,2,0.0,55.9378738288288,-3.1790783864100653
683,3,0.0,55.9378738288288,-3.1790783864100653
683,4,0.0,55.9378738288288,-3.1790783864100653
683,5,0.0,55.9378738288288,-3.1790783864100653
683,6,0.0,55.9378738288288,-3.1790783864100653
683,7,0.0,55.9378738288288,-3.1790783864100653
683,8,0.0,55.9378738288288,-3.1790783864100653
683,9,0.0,55.9378738288288,-3.1790783864100653
683,10,0.0,55.9378738288288,-3.1790783864100653
683,11,0.0,55.9378738288288,-3.1790783864100653
683,12,0.0,55.9378738288288,-3.1790783864100653
683,13,0.0,55.9378738288288,-3.1790783864100653
683,14,0.0,55.9378738288288,-3.1790783864100653
683,15,0.0,55.9378738288288,-3.1790783864100653
683,16,0.0,55.9378738288288,-3.1790783864100653
683,17,0.0,55.9378738288288,-3.1790783864100653
683,18,0.0,55.9378738288288,-3.1790783864100653
683,19,0.0,55.9378738288288,-3.1790783864100653
683,20,0.0,55.9378738288288,-3.1790783864100653
683,21,0.0,55.9378738288288,-3.1790783864100653
683,22,0.0,55.9378738288288,-3.1790783864100653
683,23,0.0,55.9378738288288,-3.1790783864100653
431,0,0.0,55.91084680180178,-3.323789652098788
431,1,0.0,55.91084680180178,-3.323789652098788
431,2,0.0,55.91084680180178,-3.323789652098788
431,3,0.0,55.91084680180178,-3.323789652098788
431,4,0.0,55.91084680180178,-3.323789652098788
431,5,0.0,55.91084680180178,-3.323789652098788
431,6,0.0,55.91084680180178,-3.323789652098788
431,7,0.0,55.91084680180178,-3.323789652098788
431,8,0.0,55.91084680180178,-3.323789652098788
431,9,0.0,55.91084680180178,-3.323789652098788
431,10,0.0,55.91084680180178,-3.323789652098788
431,11,0.0,55.91084680180178,-3.323789652098788
431,12,0.0,55.91084680180178,-3.323789652098788
431,13,0.0,55.91084680180178,-3.323789652098788
431,14,0.0,55.91084680180178,-3.323789652098788
431,15,0.0,55.91084680180178,-3.323789652098788
431,16,0.0,55.91084680180178,-3.323789652098788
431,17,0.0,55.91084680180178,-3.323789652098788
431,18,0.0,55.91084680180178,-3.323789652098788
431,19,0.0,55.91084680180178,-3.323789652098788
431,20,0.0,55.91084680180178,-3.323789652098788
431,21,0.0,55.91084680180178,-3.323789652098788
431,22,0.0,55.91084680180178,-3.323789652098788
431,23,0.0,55.91084680180178,-3.323789652098788
644,0,0.0,55.93336932432429,-3.1790783864100653
644,1,0.0,55.93336932432429,-3.1790783864100653
644,2,0.0,55.93336932432429,-3.1790783864100653
644,3,0.0,55.93336932432429,-3.1790783864100653
644,4,0.0,55.93336932432429,-3.1790783864100653
644,5,0.0,55.93336932432429,-3.1790783864100653
644,6,0.0,55.93336932432429,-3.1790783864100653
644,7,0.0,55.93336932432429,-3.1790783864100653
644,8,0.0,55.93336932432429,-3.1790783864100653
644,9,0.0,55.93336932432429,-3.1790783864100653
644,10,0.0,55.93336932432429,-3.1790783864100653
644,11,0.0,55.93336932432429,-3.1790783864100653
644,12,0.0,55.93336932432429,-3.1790783864100653
644,13,0.0,55.93336932432429,-3.1790783864100653
644,14,0.0,55.93336932432429,-3.1790783864100653
644,15,0.0,55.93336932432429,-3.1790783864100653
644,16,0.0,55.93336932432429,-3.1790783864100653
644,17,0.0,55.93336932432429,-3.1790783864100653
644,18,0.0,55.93336932432429,-3.1790783864100653
644,19,0.0,55.93336932432429,-3.1790783864100653
644,20,0.0,55.93336932432429,-3.1790783864100653
644,21,0.0,55.93336932432429,-3.1790783864100653
644,22,0.0,55.93336932432429,-3.1790783864100653
644,23,0.0,55.93336932432429,-3.1790783864100653
798,0,0.0,55.9513873423423,-3.1951574159310345
798,1,0.0,55.9513873423423,-3.1951574159310345
798,2,0.0,55.9513873423423,-3.1951574159310345
798,3,0.0,55.9513873423423,-3.1951574159310345
798,4,0.0,55.9513873423423,-3.1951574159310345
798,5,0.0,55.9513873423423,-3.1951574159310345
798,6,0.0,55.9513873423423,-3.1951574159310345
798,7,0.0,55.9513873423423,-3.1951574159310345
798,8,0.0,55.9513873423423,-3.1951574159310345
798,9,0.0,55.9513873423423,-3.1951574159310345
798,10,0.0,55.9513873423423,-3.1951574159310345
798,11,0.0,55.9513873423423,-3.1951574159310345
798,12,0.0,55.9513873423423,-3.1951574159310345
798,13,0.0,55.9513873423423,-3.1951574159310345
798,14,0.0,55.9513873423423,-3.1951574159310345
798,15,0.0,55.9513873423423,-3.1951574159310345
798,16,0.0,55.9513873423423,-3.1951574159310345
798,17,0.0,55.9513873423423,-3.1951574159310345
798,18,0.0,55.9513873423423,-3.1951574159310345
798,19,0.0,55.9513873423423,-3.1951574159310345
798,20,0.0,55.9513873423423,-3.1951574159310345
798,21,0.0,55.9513873423423,-3.1951574159310345
798,22,0.0,55.9513873423423,-3.1951574159310345
798,23,0.0,55.9513873423423,-3.1951574159310345
674,0,26.0,55.9378738288288,-3.251434019254427
674,1,0.0,55.9378738288288,-3.251434019254427
674,2,0.0,55.9378738288288,-3.251434019254427
674,3,0.0,55.9378738288288,-3.251434019254427
674,4,0.0,55.9378738288288,-3.251434019254427
674,5,0.0,55.9378738288288,-3.251434019254427
674,6,0.0,55.9378738288288,-3.251434019254427
674,7,0.0,55.9378738288288,-3.251434019254427
674,8,0.0,55.9378738288288,-3.251434019254427
674,9,0.0,55.9378738288288,-3.251434019254427
674,10,0.0,55.9378738288288,-3.251434019254427
674,11,0.0,55.9378738288288,-3.251434019254427
674,12,0.0,55.9378738288288,-3.251434019254427
674,13,0.0,55.9378738288288,-3.251434019254427
674,14,0.0,55.9378738288288,-3.251434019254427
674,15,0.0,55.9378738288288,-3.251434019254427
674,16,0.0,55.9378738288288,-3.251434019254427
674,17,0.0,55.9378738288288,-3.251434019254427
674,18,0.0,55.9378738288288,-3.251434019254427
674,19,0.0,55.9378738288288,-3.251434019254427
674,20,0.0,55.9378738288288,-3.251434019254427
674,21,0.0,55.9378738288288,-3.251434019254427
674,22,0.0,55.9378738288288,-3.251434019254427
674,23,0.0,55.9378738288288,-3.251434019254427
677,0,26.0,55.9378738288288,-3.227315474972973
677,1,0.0,55.9378738288288,-3.227315474972973
677,2,0.0,55.9378738288288,-3.227315474972973
677,3,0.0,55.9378738288288,-3.227315474972973
677,4,0.0,55.9378738288288,-3.227315474972973
677,5,0.0,55.9378738288288,-3.227315474972973
677,6,0.0,55.9378738288288,-3.227315474972973
677,7,0.0,55.9378738288288,-3.227315474972973
677,8,0.0,55.9378738288288,-3.227315474972973
677,9,0.0,55.9378738288288,-3.227315474972973
677,10,0.0,55.9378738288288,-3.227315474972973
677,11,0.0,55.9378738288288,-3.227315474972973
677,12,0.0,55.9378738288288,-3.227315474972973
677,13,0.0,55.9378738288288,-3.227315474972973
677,14,0.0,55.9378738288288,-3.227315474972973
677,15,0.0,55.9378738288288,-3.227315474972973
677,16,0.0,55.9378738288288,-3.227315474972973
677,17,0.0,55.9378738288288,-3.227315474972973
677,18,0.0,55.9378738288288,-3.227315474972973
677,19,0.0,55.9378738288288,-3.227315474972973
677,20,0.0,55.9378738288288,-3.227315474972973
677,21,0.0,55.9378738288288,-3.227315474972973
677,22,0.0,55.9378738288288,-3.227315474972973
677,23,0.0,55.9378738288288,-3.227315474972973
955,0,0.0,55.96940536036031,-3.1871179011705504
955,1,0.0,55.96940536036031,-3.1871179011705504
955,2,0.0,55.96940536036031,-3.1871179011705504
955,3,0.0,55.96940536036031,-3.1871179011705504
955,4,0.0,55.96940536036031,-3.1871179011705504
955,5,0.0,55.96940536036031,-3.1871179011705504
955,6,0.0,55.96940536036031,-3.1871179011705504
955,7,0.0,55.96940536036031,-3.1871179011705504
955,8,0.0,55.96940536036031,-3.1871179011705504
955,9,0.0,55.96940536036031,-3.1871179011705504
955,10,0.0,55.96940536036031,-3.1871179011705504
955,11,0.0,55.96940536036031,-3.1871179011705504
955,12,0.0,55.96940536036031,-3.1871179011705504
955,13,0.0,55.96940536036031,-3.1871179011705504
955,14,0.0,55.96940536036031,-3.1871179011705504
955,15,0.0,55.96940536036031,-3.1871179011705504
955,16,0.0,55.96940536036031,-3.1871179011705504
955,17,0.0,55.96940536036031,-3.1871179011705504
955,18,0.0,55.96940536036031,-3.1871179011705504
955,19,0.0,55.96940536036031,-3.1871179011705504
955,20,0.0,55.96940536036031,-3.1871179011705504
955,21,0.0,55.96940536036031,-3.1871179011705504
955,22,0.0,55.96940536036031,-3.1871179011705504
955,23,0.0,55.96940536036031,-3.1871179011705504
809,0,0.0,55.9513873423423,-3.1067227535657045
809,1,0.0,55.9513873423423,-3.1067227535657045
809,2,0.0,55.9513873423423,-3.1067227535657045
809,3,0.0,55.9513873423423,-3.1067227535657045
809,4,0.0,55.9513873423423,-3.1067227535657045
809,5,0.0,55.9513873423423,-3.1067227535657045
809,6,0.0,55.9513873423423,-3.1067227535657045
809,7,0.0,55.9513873423423,-3.1067227535657045
809,8,0.0,55.9513873423423,-3.1067227535657045
809,9,0.0,55.9513873423423,-3.1067227535657045
809,10,0.0,55.9513873423423,-3.1067227535657045
809,11,0.0,55.9513873423423,-3.1067227535657045
809,12,0.0,55.9513873423423,-3.1067227535657045
809,13,0.0,55.9513873423423,-3.1067227535657045
809,14,0.0,55.9513873423423,-3.1067227535657045
809,15,0.0,55.9513873423423,-3.1067227535657045
809,16,0.0,55.9513873423423,-3.1067227535657045
809,17,0.0,55.9513873423423,-3.1067227535657045
809,18,0.0,55.9513873423423,-3.1067227535657045
809,19,0.0,55.9513873423423,-3.1067227535657045
809,20,0.0,55.9513873423423,-3.1067227535657045
809,21,0.0,55.9513873423423,-3.1067227535657045
809,22,0.0,55.9513873423423,-3.1067227535657045
809,23,0.0,55.9513873423423,-3.1067227535657045
995,0,0.0,55.97390986486482,-3.1790783864100653
995,1,0.0,55.97390986486482,-3.1790783864100653
995,2,0.0,55.97390986486482,-3.1790783864100653
995,3,0.0,55.97390986486482,-3.1790783864100653
995,4,0.0,55.97390986486482,-3.1790783864100653
995,5,0.0,55.97390986486482,-3.1790783864100653
995,6,0.0,55.97390986486482,-3.1790783864100653
995,7,0.0,55.97390986486482,-3.1790783864100653
995,8,0.0,55.97390986486482,-3.1790783864100653
995,9,0.0,55.97390986486482,-3.1790783864100653
995,10,0.0,55.97390986486482,-3.1790783864100653
995,11,0.0,55.97390986486482,-3.1790783864100653
995,12,0.0,55.97390986486482,-3.1790783864100653
995,13,0.0,55.97390986486482,-3.1790783864100653
995,14,0.0,55.97390986486482,-3.1790783864100653
995,15,0.0,55.97390986486482,-3.1790783864100653
995,16,0.0,55.97390986486482,-3.1790783864100653
995,17,0.0,55.97390986486482,-3.1790783864100653
995,18,0.0,55.97390986486482,-3.1790783864100653
995,19,0.0,55.97390986486482,-3.1790783864100653
995,20,0.0,55.97390986486482,-3.1790783864100653
995,21,0.0,55.97390986486482,-3.1790783864100653
995,22,0.0,55.97390986486482,-3.1790783864100653
995,23,0.0,55.97390986486482,-3.1790783864100653
758,0,0.0,55.946882837837805,-3.2031969306915196
758,1,0.0,55.946882837837805,-3.2031969306915196
758,2,0.0,55.946882837837805,-3.2031969306915196
758,3,0.0,55.946882837837805,-3.2031969306915196
758,4,0.0,55.946882837837805,-3.2031969306915196
758,5,0.0,55.946882837837805,-3.2031969306915196
758,6,0.0,55.946882837837805,-3.2031969306915196
758,7,0.0,55.946882837837805,-3.2031969306915196
758,8,0.0,55.946882837837805,-3.2031969306915196
758,9,0.0,55.946882837837805,-3.2031969306915196
758,10,0.0,55.946882837837805,-3.2031969306915196
758,11,0.0,55.946882837837805,-3.2031969306915196
758,12,0.0,55.946882837837805,-3.2031969306915196
758,13,0.0,55.946882837837805,-3.2031969306915196
758,14,0.0,55.946882837837805,-3.2031969306915196
758,15,0.0,55.946882837837805,-3.2031969306915196
758,16,0.0,55.946882837837805,-3.2031969306915196
758,17,0.0,55.946882837837805,-3.2031969306915196
758,18,0.0,55.946882837837805,-3.2031969306915196
758,19,0.0,55.946882837837805,-3.2031969306915196
758,20,0.0,55.946882837837805,-3.2031969306915196
758,21,0.0,55.946882837837805,-3.2031969306915196
758,22,0.0,55.946882837837805,-3.2031969306915196
758,23,0.0,55.946882837837805,-3.2031969306915196
567,0,26.0,55.92436031531528,-3.171038871649581
567,1,0.0,55.92436031531528,-3.171038871649581
567,2,0.0,55.92436031531528,-3.171038871649581
567,3,0.0,55.92436031531528,-3.171038871649581
567,4,0.0,55.92436031531528,-3.171038871649581
567,5,0.0,55.92436031531528,-3.171038871649581
567,6,0.0,55.92436031531528,-3.171038871649581
567,7,0.0,55.92436031531528,-3.171038871649581
567,8,0.0,55.92436031531528,-3.171038871649581
567,9,0.0,55.92436031531528,-3.171038871649581
567,10,0.0,55.92436031531528,-3.171038871649581
567,11,0.0,55.92436031531528,-3.171038871649581
567,12,0.0,55.92436031531528,-3.171038871649581
567,13,0.0,55.92436031531528,-3.171038871649581
567,14,0.0,55.92436031531528,-3.171038871649581
